id,depot_lat,depot_long,drive_limit,duty_limit,start_date,end_date,weekday,start_time,end_time,off_duty
46,44.8849345,-93.2131232,10,15,1/1/2022,,3,20:30,7:30,TRUE
46,44.8849345,-93.2131232,10,15,1/1/2022,,4,20:30,7:30,TRUE
46,44.8849345,-93.2131232,10,15,1/1/2022,,5,20:30,7:30,TRUE
46,44.8849345,-93.2131232,10,15,1/1/2022,,6,20:30,7:30,FALSE
46,44.8849345,-93.2131232,10,15,1/1/2022,,7,20:30,7:30,FALSE
47,44.8849345,-93.2131232,10,15,1/1/2022,,1,20:30,7:30,TRUE
47,44.8849345,-93.2131232,10,15,1/1/2022,,2,20:30,7:30,TRUE
47,44.8849345,-93.2131232,10,15,1/1/2022,,3,20:30,7:30,TRUE
47,44.8849345,-93.2131232,10,15,1/1/2022,,4,20:30,7:30,TRUE
47,44.8849345,-93.2131232,10,15,1/1/2022,,5,20:30,7:30,TRUE
47,44.8849345,-93.2131232,10,15,1/1/2022,,6,20:30,7:30,FALSE
47,44.8849345,-93.2131232,10,15,1/1/2022,,7,20:30,7:30,FALSE
48,44.8849345,-93.2131232,10,15,1/1/2022,,1,6:00,19:00,TRUE
48,44.8849345,-93.2131232,10,15,1/1/2022,,2,6:00,19:00,TRUE
48,44.8849345,-93.2131232,10,15,1/1/2022,,3,6:00,19:00,TRUE
48,44.8849345,-93.2131232,10,15,1/1/2022,,4,6:00,19:00,TRUE
48,44.8849345,-93.2131232,10,15,1/1/2022,,5,6:00,19:00,TRUE
48,44.8849345,-93.2131232,10,15,1/1/2022,,6,6:00,19:00,FALSE
48,44.8849345,-93.2131232,10,15,1/1/2022,,7,6:00,19:00,FALSE
49,44.8849345,-93.2131232,10,15,1/1/2022,,1,6:00,19:00,TRUE
49,44.8849345,-93.2131232,10,15,1/1/2022,,2,6:00,19:00,TRUE
49,44.8849345,-93.2131232,10,15,1/1/2022,,3,6:00,19:00,TRUE
49,44.8849345,-93.2131232,10,15,1/1/2022,,4,6:00,19:00,TRUE
49,44.8849345,-93.2131232,10,15,1/1/2022,,5,6:00,19:00,TRUE
49,44.8849345,-93.2131232,10,15,1/1/2022,,6,6:00,19:00,FALSE
49,44.8849345,-93.2131232,10,15,1/1/2022,,7,6:00,19:00,FALSE
50,44.8849345,-93.2131232,10,15,1/1/2022,,1,15:00,2:30,TRUE
50,44.8849345,-93.2131232,10,15,1/1/2022,,2,15:00,2:30,TRUE
50,44.8849345,-93.2131232,10,15,1/1/2022,,3,15:00,2:30,TRUE
50,44.8849345,-93.2131232,10,15,1/1/2022,,4,15:00,2:30,TRUE
50,44.8849345,-93.2131232,10,15,1/1/2022,,5,15:00,2:30,TRUE
50,44.8849345,-93.2131232,10,15,1/1/2022,,6,15:00,2:30,FALSE
50,44.8849345,-93.2131232,10,15,1/1/2022,,7,15:00,2:30,FALSE
51,44.8849345,-93.2131232,10,15,1/1/2022,,1,15:00,2:30,TRUE
51,44.8849345,-93.2131232,10,15,1/1/2022,,2,15:00,2:30,TRUE
51,44.8849345,-93.2131232,10,15,1/1/2022,,3,15:00,2:30,TRUE
51,44.8849345,-93.2131232,10,15,1/1/2022,,4,15:00,2:30,TRUE
51,44.8849345,-93.2131232,10,15,1/1/2022,,5,15:00,2:30,TRUE
51,44.8849345,-93.2131232,10,15,1/1/2022,,6,15:00,2:30,FALSE
51,44.8849345,-93.2131232,10,15,1/1/2022,,7,15:00,2:30,FALSE
52,46.8385846,-92.1815681,10,15,1/1/2022,,1,15:00,2:30,TRUE
52,46.8385846,-92.1815681,10,15,1/1/2022,,2,15:00,2:30,TRUE
52,46.8385846,-92.1815681,10,15,1/1/2022,,3,15:00,2:30,TRUE
52,46.8385846,-92.1815681,10,15,1/1/2022,,4,15:00,2:30,TRUE
52,46.8385846,-92.1815681,10,15,1/1/2022,,5,15:00,2:30,TRUE
52,46.8385846,-92.1815681,10,15,1/1/2022,,6,15:00,2:30,FALSE
52,46.8385846,-92.1815681,10,15,1/1/2022,,7,15:00,2:30,FALSE
53,46.8385846,-92.1815681,10,15,1/1/2022,,1,6:00,19:00,FALSE
53,46.8385846,-92.1815681,10,15,1/1/2022,,2,6:00,19:00,FALSE
53,46.8385846,-92.1815681,10,15,1/1/2022,,3,6:00,19:00,FALSE
53,46.8385846,-92.1815681,10,15,1/1/2022,,4,6:00,19:00,FALSE
53,46.8385846,-92.1815681,10,15,1/1/2022,,5,6:00,19:00,FALSE
53,46.8385846,-92.1815681,10,15,1/1/2022,,6,6:00,19:00,TRUE
53,46.8385846,-92.1815681,10,15,1/1/2022,,7,6:00,19:00,TRUE
54,46.8385846,-92.1815681,10,15,1/1/2022,,1,15:00,2:30,FALSE
54,46.8385846,-92.1815681,10,15,1/1/2022,,2,15:00,2:30,FALSE
54,46.8385846,-92.1815681,10,15,1/1/2022,,3,15:00,2:30,FALSE
54,46.8385846,-92.1815681,10,15,1/1/2022,,4,15:00,2:30,FALSE
54,46.8385846,-92.1815681,10,15,1/1/2022,,5,15:00,2:30,FALSE
54,46.8385846,-92.1815681,10,15,1/1/2022,,6,15:00,2:30,TRUE
54,46.8385846,-92.1815681,10,15,1/1/2022,,7,15:00,2:30,TRUE
55,46.8385846,-92.1815681,10,15,1/1/2022,,1,6:00,19:00,TRUE
55,46.8385846,-92.1815681,10,15,1/1/2022,,2,6:00,19:00,TRUE
55,46.8385846,-92.1815681,10,15,1/1/2022,,3,6:00,19:00,TRUE
55,46.8385846,-92.1815681,10,15,1/1/2022,,4,6:00,19:00,TRUE
55,46.8385846,-92.1815681,10,15,1/1/2022,,5,6:00,19:00,TRUE
55,46.8385846,-92.1815681,10,15,1/1/2022,,6,6:00,19:00,FALSE
55,46.8385846,-92.1815681,10,15,1/1/2022,,7,6:00,19:00,FALSE
